gene_from,relationship,gene_to
7481,PTMOD,8322
85366,PTMOD,57144
991,PTMOD,5347
8323,PTMOD,7480
2029,PTMOD,84930
5568,PTMOD,390072
5568,PTMOD,219429
343172,PTMOD,5566
816,PTMOD,6330
51764,PTMOD,5578
5522,PTMOD,51135
157,PTMOD,390323
10488,PTMOD,5499
5207,PTMOD,53632
5563,PTMOD,2475
2902,PTMOD,5500
408,PTMOD,219954
84699,PTMOD,5567
10459,PTMOD,996
401993,PTMOD,408
6197,PTMOD,79660
26496,PTMOD,156
90993,PTMOD,5593
5568,PTMOD,59285
5565,PTMOD,7248
408,PTMOD,390167
5566,PTMOD,135946
65125,PTMOD,127833
5971,PTMOD,1147
3558,PTMOD,6777
8321,PTMOD,7478
5568,PTMOD,219952
148327,PTMOD,5499
814,PTMOD,5140
4636,PTMOD,91807
5506,PTMOD,5257
572,PTMOD,5602
5600,PTMOD,1852
779,PTMOD,5527
5567,PTMOD,2787
23683,PTMOD,64764
5566,PTMOD,1387
894,PTMOD,5933
783,PTMOD,5523
10000,PTMOD,84699
4615,PTMOD,3654
5500,PTMOD,10413
208,PTMOD,1326
5499,PTMOD,79054
5594,PTMOD,8569
156,PTMOD,26659
1326,PTMOD,207
7867,PTMOD,3315
2775,PTMOD,1855
256892,PTMOD,409
5566,PTMOD,393046
29904,PTMOD,1938
5566,PTMOD,8386
5469,PTMOD,6199
5567,PTMOD,79324
898,PTMOD,5933
409,PTMOD,390151
65108,PTMOD,5581
409,PTMOD,390174
5519,PTMOD,785
6011,PTMOD,1234
5527,PTMOD,786
392390,PTMOD,5566
5516,PTMOD,60673
64682,PTMOD,9232
5566,PTMOD,392391
2212,PTMOD,4067
6790,PTMOD,80315
5567,PTMOD,403284
5593,PTMOD,3991
408,PTMOD,389090
6196,PTMOD,468
330,PTMOD,7187
6300,PTMOD,10498
54776,PTMOD,4637
779,PTMOD,817
3716,PTMOD,5777
782,PTMOD,5529
343173,PTMOD,408
996,PTMOD,891
253260,PTMOD,2475
2998,PTMOD,5509
5500,PTMOD,5257
6772,PTMOD,816
10524,PTMOD,8366
100132074,PTMOD,5571
2869,PTMOD,10663
7006,PTMOD,7409
783,PTMOD,5522
80824,PTMOD,5600
409,PTMOD,26595
5568,PTMOD,26737
84152,PTMOD,5568
1460,PTMOD,1499
441911,PTMOD,5566
26246,PTMOD,156
996,PTMOD,5533
6792,PTMOD,4204
6199,PTMOD,5516
5566,PTMOD,2903
5568,PTMOD,219477
5571,PTMOD,100132074
5562,PTMOD,92335
409,PTMOD,143502
219956,PTMOD,5566
816,PTMOD,10368
815,PTMOD,6262
5568,PTMOD,219417
5567,PTMOD,26189
391189,PTMOD,408
54361,PTMOD,7976
2534,PTMOD,51744
5499,PTMOD,801
10368,PTMOD,28227
390064,PTMOD,408
4208,PTMOD,5603
219875,PTMOD,5567
4210,PTMOD,387
138802,PTMOD,5568
2185,PTMOD,2934
390038,PTMOD,5566
5567,PTMOD,491
23624,PTMOD,2264
5291,PTMOD,2268
94235,PTMOD,5582
5594,PTMOD,5599
57521,PTMOD,2475
23235,PTMOD,3667
5567,PTMOD,486
4992,PTMOD,409
156,PTMOD,10803
53632,PTMOD,29904
5568,PTMOD,390195
8325,PTMOD,7478
5590,PTMOD,8660
3991,PTMOD,5564
5529,PTMOD,786
778,PTMOD,5566
390326,PTMOD,156
5567,PTMOD,346525
6300,PTMOD,2099
401994,PTMOD,408
4914,PTMOD,6464
5568,PTMOD,2997
219873,PTMOD,409
2997,PTMOD,90673
64764,PTMOD,5499
208,PTMOD,55844
163688,PTMOD,5568
26219,PTMOD,408
598,PTMOD,5602
5777,PTMOD,5594
8321,PTMOD,7481
409,PTMOD,79339
5208,PTMOD,5571
5600,PTMOD,100132074
7932,PTMOD,156
402135,PTMOD,156
51434,PTMOD,10459
5568,PTMOD,128360
7248,PTMOD,10000
128371,PTMOD,156
157,PTMOD,79339
5837,PTMOD,163688
5568,PTMOD,390144
408,PTMOD,119749
409,PTMOD,442186
8697,PTMOD,8555
5527,PTMOD,775
6773,PTMOD,2273
25937,PTMOD,9113
441608,PTMOD,408
5566,PTMOD,2775
815,PTMOD,5141
59341,PTMOD,5580
390436,PTMOD,5567
390058,PTMOD,5567
5567,PTMOD,81318
103910,PTMOD,4659
390883,PTMOD,5568
55970,PTMOD,5582
5829,PTMOD,2185
2534,PTMOD,6464
2735,PTMOD,25989
5568,PTMOD,10369
219865,PTMOD,409
8517,PTMOD,8471
5566,PTMOD,5563
157,PTMOD,390148
207,PTMOD,11073
5595,PTMOD,6885
367,PTMOD,6714
5566,PTMOD,81472
8326,PTMOD,7483
5501,PTMOD,10413
5566,PTMOD,390064
8517,PTMOD,1326
5578,PTMOD,5170
408,PTMOD,26248
156,PTMOD,403239
8386,PTMOD,409
91860,PTMOD,90673
1846,PTMOD,5594
5528,PTMOD,27091
5522,PTMOD,6788
5568,PTMOD,403273
347468,PTMOD,157
409,PTMOD,390077
5568,PTMOD,26740
84335,PTMOD,207
81318,PTMOD,157
5567,PTMOD,26737
5567,PTMOD,285659
7189,PTMOD,1956
346528,PTMOD,5567
64798,PTMOD,8408
5566,PTMOD,11337
23235,PTMOD,5566
5567,PTMOD,390271
5567,PTMOD,1387
207,PTMOD,90993
7852,PTMOD,6011
25847,PTMOD,5535
5582,PTMOD,2785
9706,PTMOD,64223
286362,PTMOD,409
79324,PTMOD,5567
81099,PTMOD,5567
390038,PTMOD,409
119687,PTMOD,5566
90673,PTMOD,6196
5567,PTMOD,143503
8660,PTMOD,5581
10369,PTMOD,5516
5295,PTMOD,2268
5535,PTMOD,51433
5568,PTMOD,91860
390152,PTMOD,5567
8863,PTMOD,23291
390445,PTMOD,5567
5520,PTMOD,55799
5566,PTMOD,403239
156,PTMOD,393046
157,PTMOD,4993
5564,PTMOD,1407
491,PTMOD,5567
157,PTMOD,402135
157,PTMOD,390084
9748,PTMOD,5347
54361,PTMOD,8325
27094,PTMOD,5593
59284,PTMOD,5500
157,PTMOD,26735
3667,PTMOD,6198
127074,PTMOD,156
138882,PTMOD,5567
5525,PTMOD,59284
801,PTMOD,5500
5566,PTMOD,9254
390442,PTMOD,409
57144,PTMOD,340156
5366,PTMOD,4170
409,PTMOD,390261
55215,PTMOD,2175
5568,PTMOD,219437
207,PTMOD,200186
5290,PTMOD,6714
409,PTMOD,138882
779,PTMOD,5516
472,PTMOD,7158
5781,PTMOD,7297
8767,PTMOD,81858
1956,PTMOD,1399
219429,PTMOD,408
127623,PTMOD,409
390037,PTMOD,5567
5568,PTMOD,26529
784,PTMOD,5523
157,PTMOD,2829
57172,PTMOD,468
157,PTMOD,219437
55215,PTMOD,2188
89801,PTMOD,5260
391195,PTMOD,5567
5500,PTMOD,2998
4303,PTMOD,5562
5516,PTMOD,6198
64750,PTMOD,8643
5501,PTMOD,148327
5515,PTMOD,6788
5601,PTMOD,4775
8322,PTMOD,7483
5568,PTMOD,81442
4914,PTMOD,4803
91860,PTMOD,5507
100132074,PTMOD,5600
5208,PTMOD,53632
219983,PTMOD,156
26341,PTMOD,157
441670,PTMOD,5568
8383,PTMOD,156
90993,PTMOD,5595
408,PTMOD,26531
5566,PTMOD,93589
5567,PTMOD,5315
55970,PTMOD,5579
57172,PTMOD,148327
842,PTMOD,5290
10112,PTMOD,5347
5565,PTMOD,5208
157,PTMOD,10798
55671,PTMOD,200186
5290,PTMOD,5747
4992,PTMOD,156
5291,PTMOD,842
157,PTMOD,343406
5535,PTMOD,8697
5336,PTMOD,5159
8864,PTMOD,9978
27091,PTMOD,5566
5501,PTMOD,27330
128368,PTMOD,156
254879,PTMOD,5567
5568,PTMOD,5144
4303,PTMOD,10000
200576,PTMOD,207
6195,PTMOD,7249
5566,PTMOD,26658
9254,PTMOD,5521
55012,PTMOD,10368
57118,PTMOD,10488
25847,PTMOD,10459
817,PTMOD,6262
1499,PTMOD,2241
408,PTMOD,26338
1017,PTMOD,64682
5566,PTMOD,6558
390113,PTMOD,5566
8383,PTMOD,5566
255725,PTMOD,156
2893,PTMOD,5568
399694,PTMOD,4915
8321,PTMOD,7480
6093,PTMOD,5499
5566,PTMOD,390201
2782,PTMOD,5579
5578,PTMOD,6548
392390,PTMOD,5568
156,PTMOD,138804
10488,PTMOD,8536
28227,PTMOD,779
10000,PTMOD,842
23118,PTMOD,5606
10000,PTMOD,10488
59285,PTMOD,5526
5209,PTMOD,5565
815,PTMOD,6331
10000,PTMOD,9882
817,PTMOD,9254
983,PTMOD,891
408,PTMOD,219436
156,PTMOD,81469
10627,PTMOD,340156
219436,PTMOD,409
6198,PTMOD,5595
9261,PTMOD,678
391107,PTMOD,156
472,PTMOD,4361
5256,PTMOD,5500
2787,PTMOD,5567
2782,PTMOD,5582
157,PTMOD,119695
7855,PTMOD,54361
156,PTMOD,79324
93408,PTMOD,85366
3665,PTMOD,9641
5600,PTMOD,4208
5261,PTMOD,5509
5499,PTMOD,6195
156,PTMOD,26740
5595,PTMOD,1843
28389,PTMOD,4067
5567,PTMOD,26664
5599,PTMOD,8471
1111,PTMOD,63967
5602,PTMOD,1847
5568,PTMOD,390436
93408,PTMOD,340156
1843,PTMOD,6300
5255,PTMOD,79660
5568,PTMOD,93589
401993,PTMOD,5568
5582,PTMOD,2790
7019,PTMOD,7157
163688,PTMOD,5566
343169,PTMOD,5566
11200,PTMOD,472
1432,PTMOD,130617
10368,PTMOD,55012
1453,PTMOD,8864
390181,PTMOD,157
341152,PTMOD,157
5520,PTMOD,207
157,PTMOD,81318
785,PTMOD,5527
5568,PTMOD,138882
5747,PTMOD,5295
468,PTMOD,6195
157,PTMOD,390445
119772,PTMOD,5567
26496,PTMOD,157
782,PTMOD,817
5499,PTMOD,2905
8881,PTMOD,9134
5568,PTMOD,5139
2261,PTMOD,57154
79295,PTMOD,157
7408,PTMOD,5566
5568,PTMOD,26248
156,PTMOD,26476
5594,PTMOD,100137049
5260,PTMOD,89801
81466,PTMOD,5566
5568,PTMOD,219873
5578,PTMOD,3265
1388,PTMOD,25865
408,PTMOD,283159
408,PTMOD,4994
1385,PTMOD,5593
409,PTMOD,135946
8392,PTMOD,5568
27330,PTMOD,51256
1432,PTMOD,1850
408,PTMOD,346517
5568,PTMOD,441639
2735,PTMOD,8452
81168,PTMOD,156
6667,PTMOD,5567
10891,PTMOD,53632
1326,PTMOD,8517
9451,PTMOD,5499
442186,PTMOD,408
26333,PTMOD,5566
4914,PTMOD,399694
10744,PTMOD,991
125958,PTMOD,408
5595,PTMOD,1852
156,PTMOD,390081
5598,PTMOD,57369
219952,PTMOD,5568
55012,PTMOD,10000
157,PTMOD,286365
26188,PTMOD,408
5567,PTMOD,125962
51434,PTMOD,8555
5567,PTMOD,2785
1386,PTMOD,10000
91807,PTMOD,29895
55215,PTMOD,545
1080,PTMOD,51422
5567,PTMOD,26659
5565,PTMOD,51719
390431,PTMOD,5567
26533,PTMOD,409
26648,PTMOD,157
127062,PTMOD,5567
5500,PTMOD,781
25759,PTMOD,2066
26659,PTMOD,409
157,PTMOD,81285
3991,PTMOD,5566
2932,PTMOD,5291
10488,PTMOD,815
390433,PTMOD,408
2997,PTMOD,51422
5563,PTMOD,51256
5291,PTMOD,2932
26658,PTMOD,156
6428,PTMOD,6732
2535,PTMOD,7483
801,PTMOD,5499
2354,PTMOD,1432
2189,PTMOD,545
10603,PTMOD,4915
157,PTMOD,3577
5567,PTMOD,115
5568,PTMOD,119694
10488,PTMOD,2932
409,PTMOD,125962
51422,PTMOD,1408
79660,PTMOD,6196
5568,PTMOD,2736
708,PTMOD,1459
51384,PTMOD,2535
5568,PTMOD,27092
340156,PTMOD,93408
1846,PTMOD,5603
2261,PTMOD,4193
1869,PTMOD,1017
1499,PTMOD,5567
5519,PTMOD,7137
596,PTMOD,5525
2932,PTMOD,90993
5837,PTMOD,91860
4660,PTMOD,4636
283093,PTMOD,5568
5566,PTMOD,23439
5139,PTMOD,5567
7137,PTMOD,5515
817,PTMOD,286151
11200,PTMOD,7157
157,PTMOD,26476
84335,PTMOD,208
5567,PTMOD,442184
219493,PTMOD,157
81466,PTMOD,5568
156,PTMOD,26219
5257,PTMOD,5567
8388,PTMOD,408
3716,PTMOD,6773
996,PTMOD,983
5568,PTMOD,26538
156,PTMOD,124538
2775,PTMOD,5568
5568,PTMOD,122742
3708,PTMOD,5566
84699,PTMOD,814
5520,PTMOD,5502
7476,PTMOD,8322
135941,PTMOD,408
786,PTMOD,5527
51256,PTMOD,6196
8388,PTMOD,409
401992,PTMOD,157
409,PTMOD,391190
23683,PTMOD,9586
338674,PTMOD,5566
5329,PTMOD,5328
8388,PTMOD,157
207,PTMOD,468
7976,PTMOD,54361
1235,PTMOD,2870
4994,PTMOD,408
219954,PTMOD,408
408,PTMOD,81470
9133,PTMOD,64506
5515,PTMOD,781
816,PTMOD,778
5567,PTMOD,8388
283365,PTMOD,156
9586,PTMOD,5587
346528,PTMOD,156
120775,PTMOD,5566
5599,PTMOD,8061
26664,PTMOD,5566
11345,PTMOD,5566
5610,PTMOD,1965
5568,PTMOD,403284
5925,PTMOD,595
408,PTMOD,392392
1233,PTMOD,131890
409,PTMOD,283159
5598,PTMOD,4780
5837,PTMOD,5255
3932,PTMOD,7535
5347,PTMOD,10112
125963,PTMOD,408
9817,PTMOD,4780
5592,PTMOD,5346
7472,PTMOD,7855
156,PTMOD,390174
390191,PTMOD,157
3991,PTMOD,5568
338674,PTMOD,408
5595,PTMOD,5603
390093,PTMOD,156
2263,PTMOD,4193
9882,PTMOD,10000
156,PTMOD,254973
219482,PTMOD,5566
5501,PTMOD,116443
4087,PTMOD,658
6850,PTMOD,5290
5578,PTMOD,406
6714,PTMOD,207
5062,PTMOD,4638
409,PTMOD,26245
7535,PTMOD,6300
157,PTMOD,390036
408,PTMOD,286362
5140,PTMOD,5566
51719,PTMOD,5571
801,PTMOD,5834
8678,PTMOD,55626
25937,PTMOD,5520
408,PTMOD,219453
6237,PTMOD,5578
2549,PTMOD,9475
5515,PTMOD,783
26659,PTMOD,5566
4995,PTMOD,156
156,PTMOD,441669
5525,PTMOD,10000
5603,PTMOD,7867
219858,PTMOD,5567
343172,PTMOD,157
138882,PTMOD,408
779,PTMOD,55012
5801,PTMOD,5601
29882,PTMOD,5535
219858,PTMOD,409
409,PTMOD,81061
775,PTMOD,5518
156,PTMOD,391109
219493,PTMOD,409
340980,PTMOD,5568
81029,PTMOD,8322
55437,PTMOD,5571
29945,PTMOD,4085
387748,PTMOD,409
26532,PTMOD,408
8988,PTMOD,3479
5567,PTMOD,81099
8408,PTMOD,57521
5566,PTMOD,2308
1524,PTMOD,2869
2893,PTMOD,5566
5566,PTMOD,8392
6199,PTMOD,5519
55723,PTMOD,9874
4991,PTMOD,156
59285,PTMOD,5521
51776,PTMOD,5609
5566,PTMOD,284532
2932,PTMOD,896
442361,PTMOD,5568
219469,PTMOD,409
2175,PTMOD,55215
282770,PTMOD,408
23411,PTMOD,80854
23411,PTMOD,2309
409,PTMOD,127068
140465,PTMOD,4659
2261,PTMOD,4734
816,PTMOD,27092
156,PTMOD,219952
5566,PTMOD,2902
4215,PTMOD,5607
2770,PTMOD,5568
157,PTMOD,119692
5568,PTMOD,219870
5568,PTMOD,2100
8321,PTMOD,7471
493,PTMOD,5567
409,PTMOD,392138
5529,PTMOD,59284
5521,PTMOD,55799
775,PTMOD,5528
2321,PTMOD,7083
51422,PTMOD,29904
5500,PTMOD,1385
4303,PTMOD,1454
6775,PTMOD,3718
472,PTMOD,11073
347468,PTMOD,5568
409,PTMOD,219865
408,PTMOD,390155
53632,PTMOD,10645
5566,PTMOD,785
409,PTMOD,81341
409,PTMOD,162998
408,PTMOD,119692
55844,PTMOD,596
8322,PTMOD,54361
157,PTMOD,127385
219447,PTMOD,5566
4771,PTMOD,960
8864,PTMOD,1453
127069,PTMOD,157
390327,PTMOD,156
2890,PTMOD,5568
6262,PTMOD,818
2185,PTMOD,7041
8322,PTMOD,7477
6198,PTMOD,5518
10369,PTMOD,817
23396,PTMOD,6093
219432,PTMOD,5566
157,PTMOD,390431
283111,PTMOD,156
7297,PTMOD,6778
10657,PTMOD,3276
5260,PTMOD,5501
403253,PTMOD,157
80326,PTMOD,8326
81285,PTMOD,5566
157855,PTMOD,5593
466,PTMOD,23683
23439,PTMOD,5567
408,PTMOD,343406
1387,PTMOD,5568
9459,PTMOD,5058
156,PTMOD,390162
163688,PTMOD,5501
613,PTMOD,6464
10369,PTMOD,5519
10000,PTMOD,5516
26188,PTMOD,5568
26494,PTMOD,5567
26696,PTMOD,5567
51422,PTMOD,2997
4088,PTMOD,7048
5566,PTMOD,26538
157,PTMOD,4988
120065,PTMOD,156
5566,PTMOD,59283
1978,PTMOD,84335
5296,PTMOD,2932
5566,PTMOD,219429
25,PTMOD,6092
5210,PTMOD,5571
5499,PTMOD,2890
26493,PTMOD,5567
729230,PTMOD,6011
5778,PTMOD,5603
5500,PTMOD,10488
5603,PTMOD,4149
6195,PTMOD,5499
5568,PTMOD,441308
138803,PTMOD,5568
58484,PTMOD,5580
157,PTMOD,401667
814,PTMOD,90993
7481,PTMOD,7976
156,PTMOD,390323
2735,PTMOD,339745
208,PTMOD,5208
3055,PTMOD,5290
5603,PTMOD,10498
79290,PTMOD,5566
26534,PTMOD,5567
26538,PTMOD,5566
6775,PTMOD,3716
390059,PTMOD,408
390429,PTMOD,409
4087,PTMOD,90
6262,PTMOD,816
816,PTMOD,782
5565,PTMOD,4303
4149,PTMOD,5603
8440,PTMOD,5063
6500,PTMOD,8863
59283,PTMOD,5525
9978,PTMOD,8863
157,PTMOD,127066
283297,PTMOD,5568
5568,PTMOD,390059
3055,PTMOD,5295
3709,PTMOD,5566
5602,PTMOD,4772
3643,PTMOD,8660
9133,PTMOD,51433
60673,PTMOD,64223
90993,PTMOD,5587
8569,PTMOD,1977
391191,PTMOD,157
79541,PTMOD,409
2833,PTMOD,131890
219428,PTMOD,156
25865,PTMOD,1385
4087,PTMOD,7046
65018,PTMOD,89941
157,PTMOD,127059
596,PTMOD,5515
346517,PTMOD,409
5604,PTMOD,5602
708,PTMOD,1460
7408,PTMOD,5567
125958,PTMOD,5566
340980,PTMOD,5566
207,PTMOD,200576
5350,PTMOD,5567
137970,PTMOD,5747
390436,PTMOD,409
5578,PTMOD,2790
256892,PTMOD,5568
2997,PTMOD,2932
1432,PTMOD,2353
2752,PTMOD,11035
9706,PTMOD,64798
341416,PTMOD,5566
817,PTMOD,11035
5566,PTMOD,783
219482,PTMOD,5568
9254,PTMOD,5519
55012,PTMOD,9254
26533,PTMOD,5567
996,PTMOD,8556
2268,PTMOD,5290
781,PTMOD,5568
7852,PTMOD,131890
3643,PTMOD,8473
32,PTMOD,5571
5595,PTMOD,7157
3480,PTMOD,57154
90673,PTMOD,801
5062,PTMOD,9459
157,PTMOD,441670
10413,PTMOD,5501
5501,PTMOD,2890
390066,PTMOD,5566
28227,PTMOD,10368
56950,PTMOD,7157
995,PTMOD,816
5568,PTMOD,442361
143503,PTMOD,5567
5501,PTMOD,4636
3984,PTMOD,5062
59283,PTMOD,5529
7013,PTMOD,472
2870,PTMOD,1232
7157,PTMOD,6790
157,PTMOD,390260
868,PTMOD,2261
9134,PTMOD,5925
408,PTMOD,401667
5568,PTMOD,442184
391112,PTMOD,5568
5566,PTMOD,219958
5566,PTMOD,483
8061,PTMOD,5599
390081,PTMOD,156
402135,PTMOD,157
390157,PTMOD,157
85366,PTMOD,4633
93589,PTMOD,5500
219429,PTMOD,157
4088,PTMOD,91
283748,PTMOD,5595
25937,PTMOD,5522
89801,PTMOD,801
1028,PTMOD,898
283694,PTMOD,409
3630,PTMOD,3480
5568,PTMOD,23235
390323,PTMOD,157
779,PTMOD,5515
3753,PTMOD,5567
5579,PTMOD,2790
207,PTMOD,5518
5566,PTMOD,390168
5566,PTMOD,476
5568,PTMOD,256148
9133,PTMOD,29882
5566,PTMOD,128368
283189,PTMOD,5568
5568,PTMOD,490
157,PTMOD,390077
5566,PTMOD,1080
8454,PTMOD,1028
4638,PTMOD,4634
5797,PTMOD,1500
390445,PTMOD,5566
3643,PTMOD,5579
10524,PTMOD,8359
5567,PTMOD,392392
26211,PTMOD,5566
403282,PTMOD,409
121130,PTMOD,5567
8864,PTMOD,23291
5256,PTMOD,5836
8569,PTMOD,253314
5567,PTMOD,492
5566,PTMOD,26682
5567,PTMOD,390648
4993,PTMOD,157
8555,PTMOD,64682
8503,PTMOD,3717
390321,PTMOD,408
4217,PTMOD,5567
55626,PTMOD,9706
2308,PTMOD,53632
219870,PTMOD,156
219870,PTMOD,5568
121129,PTMOD,5568
1147,PTMOD,8660
7248,PTMOD,5565
673,PTMOD,5567
7475,PTMOD,8325
3718,PTMOD,5290
5568,PTMOD,2893
219870,PTMOD,409
5567,PTMOD,390174
8517,PTMOD,6885
26693,PTMOD,409
5568,PTMOD,4992
801,PTMOD,5509
90993,PTMOD,25865
51806,PTMOD,79660
5568,PTMOD,284532
23411,PTMOD,7157
4638,PTMOD,10298
157,PTMOD,440153
5520,PTMOD,59285
2868,PTMOD,1234
783,PTMOD,5500
390038,PTMOD,157
6714,PTMOD,25
89780,PTMOD,11211
408,PTMOD,401994
441911,PTMOD,156
208,PTMOD,5894
5567,PTMOD,481
5501,PTMOD,140465
25937,PTMOD,7159
26211,PTMOD,157
343169,PTMOD,157
6199,PTMOD,5595
4916,PTMOD,6464
5566,PTMOD,143502
10488,PTMOD,5501
408,PTMOD,441911
472,PTMOD,10155
409,PTMOD,341276
5520,PTMOD,3654
783,PTMOD,815
59283,PTMOD,5515
409,PTMOD,729759
5515,PTMOD,9706
6502,PTMOD,10325
898,PTMOD,8454
2870,PTMOD,1524
5567,PTMOD,138883
2735,PTMOD,8405
157,PTMOD,144125
10000,PTMOD,23035
282763,PTMOD,156
25847,PTMOD,1017
29895,PTMOD,54776
10459,PTMOD,25847
10926,PTMOD,4172
392392,PTMOD,5567
814,PTMOD,148327
6196,PTMOD,4893
408,PTMOD,390190
157,PTMOD,219869
596,PTMOD,55012
8326,PTMOD,7482
5567,PTMOD,359
995,PTMOD,5567
8517,PTMOD,472
409,PTMOD,390148
5500,PTMOD,2903
55799,PTMOD,5568
91807,PTMOD,4637
5568,PTMOD,219447
442590,PTMOD,995
408,PTMOD,81469
208,PTMOD,55012
2870,PTMOD,729230
156,PTMOD,283365
23683,PTMOD,1386
1233,PTMOD,2870
409,PTMOD,119749
5521,PTMOD,9254
340156,PTMOD,58498
5568,PTMOD,256144
5567,PTMOD,148327
401667,PTMOD,5568
5527,PTMOD,5502
3164,PTMOD,10000
1649,PTMOD,5600
5567,PTMOD,282763
408,PTMOD,282775
2534,PTMOD,8935
2177,PTMOD,55120
122742,PTMOD,5566
7471,PTMOD,8323
5600,PTMOD,8986
26740,PTMOD,5567
157,PTMOD,219438
4992,PTMOD,5567
2308,PTMOD,3276
125962,PTMOD,409
79345,PTMOD,5568
817,PTMOD,27092
5568,PTMOD,6330
5603,PTMOD,8550
476,PTMOD,5566
5526,PTMOD,27092
5058,PTMOD,4690
5500,PTMOD,27102
8471,PTMOD,5599
2869,PTMOD,2829
207,PTMOD,2475
4085,PTMOD,246184
5567,PTMOD,390882
4751,PTMOD,11190
2005,PTMOD,6300
8900,PTMOD,5925
157,PTMOD,219484
60673,PTMOD,84335
1147,PTMOD,3667
5566,PTMOD,219493
8986,PTMOD,468
8556,PTMOD,996
219958,PTMOD,409
5305,PTMOD,6093
409,PTMOD,401665
390142,PTMOD,5566
119679,PTMOD,156
103910,PTMOD,6093
29761,PTMOD,6612
5594,PTMOD,10488
6195,PTMOD,286151
1019,PTMOD,5934
156,PTMOD,343406
5525,PTMOD,786
5602,PTMOD,4303
5568,PTMOD,2903
5568,PTMOD,2308
390077,PTMOD,5566
55072,PTMOD,8767
156,PTMOD,343563
148327,PTMOD,23683
392391,PTMOD,5568
403277,PTMOD,156
7471,PTMOD,7855
409,PTMOD,401992
5571,PTMOD,84335
53632,PTMOD,2998
409,PTMOD,391196
156,PTMOD,135946
156,PTMOD,79290
9064,PTMOD,5606
5566,PTMOD,138804
5566,PTMOD,441608
84152,PTMOD,5532
7484,PTMOD,8325
29761,PTMOD,6613
5568,PTMOD,26686
343173,PTMOD,5566
367,PTMOD,10188
5568,PTMOD,5908
125958,PTMOD,5568
5568,PTMOD,10498
3727,PTMOD,1432
1017,PTMOD,29945
8517,PTMOD,4793
8471,PTMOD,5581
390429,PTMOD,156
55012,PTMOD,10369
369,PTMOD,5567
1956,PTMOD,868
2177,PTMOD,2188
3952,PTMOD,3953
2005,PTMOD,1432
4638,PTMOD,10627
5568,PTMOD,390882
1432,PTMOD,1029
27092,PTMOD,5521
1147,PTMOD,10000
782,PTMOD,5525
6198,PTMOD,5515
7249,PTMOD,207
9846,PTMOD,3055
779,PTMOD,5525
157,PTMOD,390882
1965,PTMOD,23645
5567,PTMOD,403273
5139,PTMOD,5568
408,PTMOD,119765
1236,PTMOD,6011
8323,PTMOD,7482
219875,PTMOD,156
51422,PTMOD,200186
1111,PTMOD,7157
4775,PTMOD,5532
442361,PTMOD,5566
5568,PTMOD,441670
5568,PTMOD,389090
8408,PTMOD,5515
8517,PTMOD,4794
5501,PTMOD,5592
5293,PTMOD,3667
157,PTMOD,256892
5566,PTMOD,283160
5601,PTMOD,11221
10926,PTMOD,4176
127059,PTMOD,5567
4993,PTMOD,408
51135,PTMOD,5521
5566,PTMOD,219981
782,PTMOD,5500
5568,PTMOD,283694
8550,PTMOD,6300
23327,PTMOD,6340
5500,PTMOD,140465
5518,PTMOD,59283
4296,PTMOD,5609
779,PTMOD,5526
2891,PTMOD,815
4637,PTMOD,91807
5801,PTMOD,5600
3320,PTMOD,207
91807,PTMOD,58498
29882,PTMOD,85417
6464,PTMOD,4916
5566,PTMOD,26188
7442,PTMOD,815
5500,PTMOD,440275
6885,PTMOD,8517
157,PTMOD,392391
157,PTMOD,283093
10000,PTMOD,5519
9232,PTMOD,29882
7475,PTMOD,8321
9088,PTMOD,6197
6558,PTMOD,115
7477,PTMOD,7976
7481,PTMOD,8325
409,PTMOD,219986
10413,PTMOD,5500
4747,PTMOD,5603
26737,PTMOD,409
8321,PTMOD,2776
5568,PTMOD,119749
26686,PTMOD,157
64682,PTMOD,891
5347,PTMOD,85417
409,PTMOD,390157
9459,PTMOD,5062
6667,PTMOD,5603
5501,PTMOD,784
57172,PTMOD,84699
51384,PTMOD,8324
5522,PTMOD,59283
1028,PTMOD,6502
10413,PTMOD,9113
6093,PTMOD,4660
5566,PTMOD,390067
408,PTMOD,119694
409,PTMOD,127064
390327,PTMOD,157
119679,PTMOD,408
122742,PTMOD,5568
120066,PTMOD,157
5521,PTMOD,10369
5801,PTMOD,5599
1020,PTMOD,81565
156,PTMOD,347468
3725,PTMOD,2353
120796,PTMOD,409
7189,PTMOD,2264
51433,PTMOD,5535
595,PTMOD,207
5566,PTMOD,125963
157,PTMOD,219431
5159,PTMOD,53358
8697,PTMOD,5532
409,PTMOD,196335
6504,PTMOD,2534
23411,PTMOD,2547
5563,PTMOD,5566
157,PTMOD,403282
8405,PTMOD,2737
5523,PTMOD,778
156,PTMOD,341276
1848,PTMOD,5595
51343,PTMOD,891
390067,PTMOD,5567
390174,PTMOD,409
1020,PTMOD,3064
79544,PTMOD,157
85464,PTMOD,1073
26532,PTMOD,156
3577,PTMOD,408
5603,PTMOD,8202
81061,PTMOD,157
219477,PTMOD,5566
8452,PTMOD,8405
408,PTMOD,390054
286365,PTMOD,5568
5499,PTMOD,9475
84699,PTMOD,5592
10919,PTMOD,10856
409,PTMOD,283162
53358,PTMOD,5156
5140,PTMOD,814
10413,PTMOD,55844
157,PTMOD,158131
403274,PTMOD,5567
9586,PTMOD,5592
408,PTMOD,403278
156,PTMOD,10663
